,Country,Year,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26
0,1125,1954,400642,162788.0,65128.0,25462.0,9004.0,4424.0,6986.0,4344.0,3930.0,4328.0,5182.0,5314.0,5880.0,5848.0,5496.0,8518.0,5442.0,10028.0,8810.0,13470.0,7368.0,12352.0,19848.0,1113.3224578575312,427.6237085372485,692.0
1,1125,1955,427144,160350.0,80840.0,34564.0,11824.0,5688.0,7598.0,4236.0,3896.0,3918.0,6106.0,3932.0,5794.0,5544.0,5810.0,8340.0,5866.0,10040.0,9122.0,13006.0,7516.0,12384.0,20178.0,3250.901576943991,1248.6612289287657,592.0
2,1125,1956,385332,149248.0,57882.0,24078.0,8280.0,4152.0,6704.0,4290.0,3760.0,4260.0,5328.0,4978.0,6102.0,6138.0,6128.0,8716.0,6272.0,11012.0,9884.0,14114.0,8032.0,13068.0,22196.0,3250.901576943991,1248.6612289287657,710.0
3,1125,1957,424940,146726.0,81096.0,36512.0,11752.0,5300.0,6920.0,4244.0,3790.0,4132.0,4886.0,5070.0,5848.0,5392.0,5952.0,8968.0,6416.0,10404.0,10428.0,14886.0,8818.0,13676.0,22890.0,3250.901576943991,1248.6612289287657,834.0
4,1125,1958,417034,143146.0,69158.0,33974.0,12180.0,5922.0,7802.0,4818.0,3846.0,4220.0,5454.0,5464.0,6338.0,5860.0,6616.0,9620.0,7188.0,11482.0,11430.0,15474.0,9074.0,14382.0,23428.0,3250.901576943991,1248.6612289287657,158.0
5,1125,1959,426924,148946.0,67938.0,28914.0,10610.0,5482.0,7650.0,5272.0,4508.0,4688.0,5634.0,5742.0,7084.0,6186.0,7022.0,10324.0,7792.0,12128.0,13046.0,16604.0,9992.0,15512.0,25658.0,3250.901576943991,1248.6612289287657,192.0
6,1125,1960,446214,151922.0,74494.0,34346.0,12328.0,6504.0,8024.0,5732.0,4984.0,4488.0,5714.0,5812.0,7004.0,6144.0,7302.0,10342.0,8042.0,13054.0,13500.0,16564.0,10064.0,14516.0,25170.0,3250.901576943991,1248.6612289287657,164.0
7,1125,1961,441568,160328.0,65954.0,29394.0,10586.0,5304.0,7430.0,5450.0,4900.0,4606.0,5940.0,5608.0,7070.0,6244.0,6828.0,10216.0,8402.0,12790.0,14564.0,16976.0,10540.0,15390.0,26770.0,3250.901576943991,1248.6612289287657,278.0
8,1125,1962,560326,197306.0,95868.0,44112.0,15868.0,7812.0,9824.0,7034.0,5476.0,5190.0,6340.0,6662.0,8142.0,7400.0,8724.0,12592.0,10820.0,16688.0,15990.0,18916.0,11552.0,17466.0,30258.0,3250.901576943991,1248.6612289287657,286.0
9,1125,1963,544276,200990.0,75334.0,32938.0,11780.0,6248.0,8710.0,7136.0,6264.0,5670.0,6892.0,7416.0,8828.0,8170.0,9342.0,13774.0,11838.0,18404.0,17590.0,20848.0,65798.0,8648.077087794432,8474.877944325483,3250.901576943991,1248.6612289287657,306.0
10,1125,1964,643804,217410.0,100572.0,44848.0,16816.0,8354.0,12152.0,8618.0,7320.0,6288.0,7626.0,8096.0,9546.0,10048.0,10856.0,16030.0,13846.0,21746.0,19924.0,23884.0,79478.0,8648.077087794432,8474.877944325483,3250.901576943991,1248.6612289287657,346.0
11,1125,1965,823272,276240.0,116320.0,51600.0,17574.0,9454.0,13902.0,11464.0,9640.0,8310.0,9522.0,10524.0,13608.0,12982.0,15054.0,21918.0,20330.0,28384.0,31390.0,30892.0,113628.0,8648.077087794432,8474.877944325483,3250.901576943991,1248.6612289287657,536.0
12,1125,1966,959288,313835.0,150716.0,88696.76223776223,29850.293706293705,14876.11888111888,15978.0,12099.0,10835.0,9205.0,10255.0,11201.0,15093.0,14720.0,17962.0,24375.0,23965.0,31734.0,36223.0,34125.0,122979.0,10928.563169164883,10709.69164882227,4108.15986949429,1577.9314845024471,576.0
13,1125,1967,885637,280992.0,116478.0,68494.65734265734,27326.643356643355,16403.727272727272,16428.0,12641.0,11348.0,9746.0,11179.0,11700.0,15529.0,15181.0,18598.0,25121.0,24454.0,33306.0,39301.0,35879.0,120105.0,10928.563169164883,10709.69164882227,4108.15986949429,1577.9314845024471,669.0
14,1125,1970,961964,260890.0,135956.0,64052.0,23262.0,12234.0,19768.0,14176.0,13656.0,11308.0,11452.0,12148.0,16044.0,16618.0,21058.0,28478.0,28196.0,40288.0,44100.0,51604.0,136128.0,8440.76017130621,8271.7130620985,3172.969004893964,1218.7275693311583,548.0
15,1125,1971,854934,236384.0,106240.0,51030.0,17864.0,10316.0,18928.0,14156.0,13326.0,11506.0,11128.0,11184.0,15096.0,15826.0,20268.0,27866.0,25832.0,37328.0,39336.0,47872.0,123138.0,8440.76017130621,8271.7130620985,3172.969004893964,1218.7275693311583,310.0
16,1125,1972,958480,265082.0,130196.0,56756.0,19864.0,11528.0,20318.0,14326.0,13774.0,11938.0,11590.0,11298.0,14986.0,16400.0,21052.0,29768.0,28198.0,41446.0,45170.0,55894.0,138628.0,8440.76017130621,8271.7130620985,3172.969004893964,1218.7275693311583,268.0
17,1125,1973,919632,246652.0,103892.0,47874.0,17512.0,10438.0,19818.0,14970.0,13602.0,12846.0,12266.0,11532.0,14856.0,16330.0,22180.0,31208.0,29134.0,43234.0,46908.0,57952.0,145988.0,8618.460385438973,8445.854389721628,3239.768352365416,1244.3849918433932,440.0
18,1125,1974,915240,260766.0,105846.0,44592.0,16542.0,9694.0,18446.0,15168.0,13496.0,12920.0,12938.0,11400.0,14740.0,16162.0,21818.0,31568.0,28398.0,42720.0,45188.0,56684.0,135830.0,8618.460385438973,8445.854389721628,3239.768352365416,1244.3849918433932,324.0
19,1125,1975,896866,237512.0,101796.0,43590.0,17074.0,10762.0,20294.0,16524.0,13710.0,13450.0,13660.0,11036.0,14756.0,15406.0,22528.0,30926.0,30386.0,42388.0,47396.0,50532.0,141178.0,8618.460385438973,8445.854389721628,3239.768352365416,1244.3849918433932,1962.0
20,1125,1976,888456,241274.0,91762.0,35662.0,14350.0,8936.0,17966.0,15618.0,13900.0,13038.0,14038.0,11218.0,15176.0,16042.0,22982.0,32300.0,31890.0,43932.0,50150.0,53124.0,143844.0,8618.460385438973,8445.854389721628,3239.768352365416,1244.3849918433932,1254.0
21,1125,1977,915116,246886.0,96928.0,37944.0,15748.0,9706.0,20162.0,16902.0,14694.0,14040.0,15182.0,11960.0,15330.0,15916.0,23884.0,32722.0,33246.0,43664.0,51192.0,54062.0,140448.0,8618.460385438973,8445.854389721628,3239.768352365416,1244.3849918433932,4500.0
22,1125,1978,831210,217390.0,68342.0,26418.0,11424.0,7814.0,17674.0,15108.0,14570.0,13582.0,15026.0,11928.0,15158.0,16032.0,23860.0,33554.0,34648.0,44286.0,51956.0,53872.0,135862.0,8618.460385438973,8445.854389721628,3239.768352365416,1244.3849918433932,2706.0
23,1125,1979,889506,249736.0,89672.0,37076.0,16804.0,11086.0,21898.0,15380.0,14966.0,12716.0,14330.0,12128.0,14510.0,14968.0,22758.0,32262.0,34540.0,44168.0,51844.0,52086.0,125152.0,8618.460385438973,8445.854389721628,3239.768352365416,1244.3849918433932,1426.0
24,1125,1980,1260784,357835.0,96822.0,32808.0,16073.0,11412.0,27121.0,20345.0,22420.0,18654.0,21413.0,18195.0,21551.0,22505.0,33548.0,49700.0,53414.0,69905.0,80817.0,82789.0,203457.0,17799.638115631693,17443.156316916487,6691.067971723763,2570.0184883088637,0.0
25,1125,1987,1457770,284508.0,72587.0,29265.0,16174.0,12134.0,31110.0,20036.0,20410.0,21110.0,22699.0,22463.0,29045.0,28466.0,40714.0,69605.0,88886.0,104336.0,129615.0,129973.0,284634.0,20553.99143468951,20142.346895074945,7726.457857531267,2967.708537248505,0.0
26,1125,1991,1157739,177436.0,45609.0,19492.0,10787.0,8187.0,22103.0,15604.0,16133.0,16466.0,18440.0,19547.0,26430.0,27712.0,36608.0,54808.0,66486.0,97199.0,108751.0,115443.0,254498.0,16200.336188436831,15875.88436830835,6089.873844480696,2339.1016856987494,0.0
27,1125,1992,1130826,162803.0,44749.0,19014.0,9684.0,7784.0,21218.0,15080.0,15550.0,14999.0,17667.0,18534.0,23984.0,28825.0,37060.0,52998.0,65724.0,97064.0,108569.0,117756.0,251764.0,16200.336188436831,15875.88436830835,6089.873844480696,2339.1016856987494,0.0
28,1125,2000,764276,90514.0,25582.0,5365.294181620446,4030.5731375747687,2817.7444263186517,9622.0,9434.0,12288.0,11666.0,10036.0,11196.0,16206.0,21588.0,33564.0,46114.0,48642.0,66974.0,77704.0,90442.0,73164.0,55324.0,54216.0,20796.863512778684,7988.010875475802,0.0
29,1125,2001,812978,91868.0,25482.0,5181.4725394236,3892.480696030451,2721.205002718869,9840.0,9354.0,12400.0,12054.0,10340.0,11038.0,16692.0,22410.0,35332.0,51668.0,54138.0,71896.0,81188.0,97674.0,78800.0,62384.0,58420.0,20084.337139749863,7714.331702011963,0.0
30,1125,2002,839066,88266.0,24682.0,5296.361065796628,3978.7884719956496,2781.5421424687333,9802.0,9066.0,12816.0,12124.0,10754.0,11122.0,16588.0,23628.0,35254.0,55070.0,58156.0,73890.0,83574.0,101608.0,82664.0,67918.0,62084.0,20529.666122892875,7885.381185426862,0.0
31,1125,2003,874076,86976.0,23976.0,5072.328439369222,3810.4883088635124,2663.8847199564984,9398.0,8626.0,12492.0,12124.0,10592.0,11032.0,16068.0,24312.0,36010.0,58172.0,63180.0,75732.0,87178.0,107196.0,89932.0,74510.0,66570.0,19661.274605764003,7551.8346927678085,0.0
32,1125,2004,867936,83028.0,22916.0,5106.794997281131,3836.380641653072,2681.9858618814574,9316.0,7860.0,11930.0,12296.0,10938.0,11092.0,15618.0,24696.0,36526.0,60304.0,66012.0,75494.0,86118.0,104602.0,88584.0,75486.0,65120.0,19794.873300706906,7603.149537792278,0.0
33,1125,2005,863276,76780.0,21448.0,5072.328439369222,3810.4883088635124,2663.8847199564984,9212.0,7660.0,12150.0,12216.0,11372.0,11070.0,15268.0,24156.0,37012.0,60534.0,70430.0,74278.0,88090.0,99616.0,92090.0,73582.0,66312.0,19661.274605764003,7551.8346927678085,0.0
34,1125,2006,884114,73776.0,21394.0,5003.3953235454055,3758.7036432843934,2627.6824361065796,9322.0,7654.0,12048.0,12700.0,12416.0,11602.0,15348.0,24506.0,37786.0,61814.0,74882.0,78480.0,89694.0,101800.0,94618.0,76092.0,68182.0,19394.077215878195,7449.205002718869,0.0
35,1125,2007,905662,79364.0,20854.0,4851.168026101142,3644.345840130505,2547.73572593801,9528.0,7932.0,11744.0,13746.0,12192.0,12046.0,14786.0,24316.0,38456.0,60686.0,76998.0,83278.0,88902.0,103156.0,97166.0,78726.0,71786.0,18804.016313213702,7222.564437194127,0.0
36,1125,2008,932762,79674.0,21352.0,4977.545405111474,3739.2843936922236,2614.1065796628604,9164.0,8024.0,11572.0,14438.0,13000.0,12392.0,14684.0,24202.0,39754.0,61702.0,81262.0,89314.0,90118.0,105042.0,100338.0,81596.0,75134.0,19293.878194671015,7410.7188689505165,0.0
37,1125,2009,953182,75278.0,21324.0,5147.005981511691,3866.5883632408913,2703.10386079391,9218.0,7946.0,11558.0,14432.0,13568.0,13234.0,15176.0,23576.0,41602.0,63872.0,87212.0,95110.0,92852.0,106384.0,101578.0,83118.0,76144.0,19950.73844480696,7663.016856987493,0.0
38,1125,2010,983218,78716.0,22780.0,4991.906470908102,3750.0728656878737,2621.6487221315933,9284.0,8424.0,12212.0,15168.0,14504.0,14344.0,15764.0,23552.0,42120.0,64682.0,90116.0,101702.0,95876.0,109654.0,99854.0,85756.0,78710.0,19349.544317563894,7432.100054377379,0.0
39,1125,2011,986138,74338.0,9478.0,5282.0,3968.0,2774.0,8960.0,8580.0,12810.0,16366.0,16428.0,15506.0,16740.0,23340.0,41448.0,65140.0,89736.0,104816.0,96918.0,107356.0,99456.0,87588.0,50772.0,20474.0,7864.0,0.0
40,1125,2012,1058466,83560.0,23774.0,5669.666490206458,4198.650079407094,3200.1058761249337,9486.0,8976.0,13922.0,15428.0,16464.0,16374.0,17502.0,23440.0,41818.0,67214.0,92394.0,113876.0,107624.0,113396.0,293218.0,91002.51455796718,55932.37162519852,24316.437268395974,8305.982001058763,0.0
41,1125,2013,1022366,77506.0,22758.0,5751.309687665431,4259.110640550556,3246.187400741133,9220.0,8702.0,14016.0,16084.0,17280.0,17044.0,18268.0,23032.0,40408.0,66660.0,90198.0,112638.0,108492.0,105634.0,274426.0,92312.9507676019,56737.79777660137,24666.593965060878,8425.588141874008,0.0
42,1125,2014,1063728,79358.0,10210.0,5712.0,4230.0,3224.0,9308.0,8508.0,13376.0,15204.0,17034.0,17336.0,18848.0,23330.0,39016.0,68782.0,92514.0,120224.0,118084.0,111060.0,107472.0,91682.0,56350.0,24498.0,8368.0,0.0
43,1125,2015,1147758,84100.0,11270.0,6158.0,4392.0,3344.0,9594.0,8274.0,13416.0,14104.0,16106.0,17540.0,20178.0,24490.0,40190.0,71020.0,97740.0,128602.0,133574.0,119896.0,120780.0,98400.0,66884.0,27490.0,10216.0,0.0
44,1125,2016,1112296,78602.0,10284.0,5804.0,4042.0,3164.0,9380.0,7942.0,13620.0,14254.0,15680.0,17366.0,19932.0,24310.0,37768.0,67278.0,95688.0,125140.0,134250.0,119498.0,115536.0,94276.0,62468.0,26556.0,9458.0,0.0
45,1300,1957,15206,3798.0,980.0,560.0,346.0,200.0,348.0,150.0,250.0,304.0,354.0,378.0,426.0,578.0,642.0,820.0,944.0,980.0,1068.0,824.0,556.0,416.0,284.0,93.91891891891892,43.91891891891892,0.0
46,1300,1958,14224,3318.0,1018.0,506.0,258.0,158.0,324.0,162.0,210.0,316.0,386.0,402.0,412.0,448.0,576.0,756.0,874.0,938.0,1002.0,878.0,582.0,406.0,294.0,93.91891891891892,43.91891891891892,0.0
47,1300,1959,13506,2990.0,692.0,388.0,230.0,152.0,340.0,162.0,254.0,306.0,268.0,366.0,444.0,436.0,598.0,710.0,908.0,982.0,994.0,882.0,660.0,446.0,298.0,93.91891891891892,43.91891891891892,0.0
48,1300,1960,14496,3520.0,874.0,530.0,292.0,202.0,382.0,150.0,196.0,294.0,298.0,342.0,420.0,404.0,522.0,750.0,836.0,1038.0,1010.0,860.0,748.0,504.0,324.0,93.91891891891892,43.91891891891892,0.0
49,1300,1961,13010,3236.0,762.0,420.0,260.0,192.0,350.0,166.0,172.0,282.0,226.0,304.0,426.0,380.0,426.0,644.0,802.0,954.0,862.0,834.0,610.0,438.0,262.0,274.2432432432432,128.24324324324326,2.0
50,1300,1962,12650,3156.0,558.0,308.0,174.0,128.0,302.0,166.0,186.0,264.0,196.0,260.0,380.0,352.0,508.0,648.0,780.0,996.0,920.0,918.0,684.0,440.0,320.0,274.2432432432432,128.24324324324326,6.0
51,1300,1963,13418,3320.0,740.0,392.0,260.0,122.0,346.0,212.0,250.0,238.0,260.0,268.0,338.0,380.0,448.0,658.0,800.0,1020.0,954.0,932.0,656.0,466.0,352.0,274.2432432432432,128.24324324324326,6.0
52,1300,1964,12378,3122.0,562.0,308.0,168.0,142.0,309.0,177.0,162.0,203.0,220.0,249.0,363.0,494.0,459.0,630.0,739.0,915.0,852.0,924.0,670.0,418.0,290.0,279.8783783783784,130.8783783783784,2.0
53,1300,1965,12679,3370.0,729.0,396.0,154.0,126.0,264.0,156.0,196.0,212.0,234.0,182.0,284.0,388.0,457.0,647.0,724.0,904.0,932.0,829.0,684.0,491.0,320.0,281.7567567567567,131.75675675675677,0.0
54,1300,1966,13410,3442.0,720.0,376.0,228.0,134.0,382.0,186.0,244.0,230.0,215.0,226.0,337.0,362.0,422.0,613.0,743.0,911.0,1004.0,918.0,753.0,512.0,448.0,281.7567567567567,131.75675675675677,4.0
55,1300,1967,13093,3312.0,768.0,384.0,176.0,138.0,293.0,166.0,251.0,212.0,214.0,251.0,314.0,370.0,404.0,561.0,857.0,878.0,927.0,953.0,738.0,526.0,400.0,281.7567567567567,131.75675675675677,0.0
56,1300,1968,14259,3376.0,695.0,404.0,202.0,162.0,354.0,230.0,289.0,264.0,279.0,266.0,306.0,390.0,459.0,703.0,866.0,992.0,1074.0,1020.0,910.0,566.0,452.0,281.7567567567567,131.75675675675677,0.0
57,1300,1969,13912,3074.0,846.0,331.0,199.0,143.0,335.0,195.0,231.0,260.0,213.0,263.0,289.0,394.0,531.0,665.0,849.0,1002.0,1078.0,1086.0,839.0,590.0,493.0,584.1756756756756,273.1756756756757,6.0
58,1300,1970,13709,2476.0,481.0,253.0,175.0,127.0,234.0,161.0,174.0,241.0,208.0,235.0,283.0,468.0,602.0,649.0,941.0,1131.0,1288.0,1347.0,1001.0,724.0,510.0,582.2972972972973,272.2972972972973,0.0
59,1300,1971,13588,2169.0,445.0,184.0,104.0,68.0,228.0,188.0,225.0,219.0,229.0,230.0,281.0,379.0,600.0,746.0,1044.0,1284.0,1253.0,1415.0,1090.0,663.0,544.0,584.1756756756756,273.1756756756757,0.0
60,1300,1972,14135,2637.0,560.0,335.0,143.0,78.0,273.0,197.0,279.0,295.0,232.0,263.0,288.0,341.0,588.0,675.0,924.0,1217.0,1234.0,1219.0,980.0,783.0,594.0,587.9324324324324,274.93243243243245,0.0
61,1300,1973,14252,2436.0,686.0,305.0,141.0,97.0,259.0,184.0,279.0,291.0,200.0,232.0,288.0,395.0,604.0,757.0,945.0,1195.0,1203.0,1326.0,1044.0,774.0,611.0,587.9324324324324,274.93243243243245,0.0
62,1300,1974,13601,2118.0,388.0,234.0,124.0,78.0,213.0,136.0,248.0,308.0,224.0,189.0,286.0,421.0,615.0,775.0,902.0,1279.0,1334.0,1329.0,1057.0,705.0,638.0,587.9324324324324,274.93243243243245,0.0
63,1300,1975,15166,2123.0,331.0,153.0,71.0,76.0,181.0,145.0,212.0,280.0,255.0,305.0,367.0,479.0,750.0,1004.0,1139.0,1484.0,1469.0,1518.0,1213.0,869.0,742.0,572.9054054054054,267.9054054054054,0.0
64,1300,1976,14872,1831.0,279.0,153.0,60.0,56.0,107.0,160.0,203.0,270.0,322.0,238.0,328.0,418.0,633.0,1033.0,1191.0,1567.0,1544.0,1408.0,1434.0,894.0,743.0,584.1756756756756,273.1756756756757,0.0
65,1300,1977,15247,2082.0,260.0,132.0,90.0,35.0,146.0,158.0,263.0,289.0,307.0,301.0,365.0,489.0,683.0,977.0,1183.0,1525.0,1566.0,1576.0,1248.0,812.0,749.0,587.9324324324324,274.93243243243245,11.0
66,1300,1978,13932,1682.0,192.0,88.0,36.0,43.0,113.0,118.0,284.0,264.0,279.0,296.0,344.0,492.0,587.0,1050.0,1083.0,1429.0,1445.0,1484.0,1157.0,745.0,721.0,587.9324324324324,274.93243243243245,0.0
67,1300,1979,14313,1683.0,215.0,85.0,23.0,34.0,127.0,146.0,244.0,280.0,302.0,291.0,300.0,497.0,639.0,992.0,1231.0,1407.0,1457.0,1608.0,1191.0,857.0,704.0,574.7837837837837,268.7837837837838,0.0
68,1300,1980,14643,1656.0,229.0,116.0,62.0,28.0,126.0,155.0,245.0,286.0,269.0,291.0,347.0,461.0,573.0,848.0,1215.0,1447.0,1621.0,1543.0,1288.0,944.0,893.0,587.9324324324324,274.93243243243245,0.0
69,1300,1981,20061,2397.0,281.0,155.0,60.0,45.0,106.0,123.0,299.0,358.0,366.0,469.0,358.0,611.0,822.0,1216.0,1869.0,1810.0,2165.0,2118.0,1826.0,1389.0,1218.0,691.2432432432432,323.2432432432432,0.0
70,1300,1982,19933,1874.0,250.0,136.0,58.0,25.0,134.0,131.0,340.0,332.0,405.0,400.0,460.0,537.0,883.0,1006.0,1774.0,1946.0,2172.0,2353.0,1945.0,1502.0,1270.0,691.2432432432432,323.2432432432432,0.0
71,1300,1983,19669,1536.0,163.0,106.0,65.0,49.0,159.0,124.0,279.0,367.0,315.0,414.0,473.0,544.0,770.0,1071.0,1896.0,1868.0,2304.0,2292.0,1942.0,1513.0,1419.0,691.2432432432432,323.2432432432432,0.0
72,1300,1984,18971,1331.0,136.0,53.0,41.0,33.0,175.0,121.0,305.0,350.0,354.0,420.0,446.0,555.0,793.0,1037.0,1628.0,2116.0,2075.0,2419.0,1983.0,1312.0,1288.0,564.4527027027027,263.9527027027027,0.0
73,1300,1985,20750,1324.0,136.0,91.0,56.0,29.0,104.0,108.0,256.0,304.0,412.0,440.0,514.0,634.0,817.0,1177.0,1781.0,2433.0,2367.0,2667.0,2328.0,1461.0,1311.0,691.2432432432432,323.2432432432432,0.0
74,1300,1986,20637,1438.0,155.0,78.0,40.0,24.0,148.0,149.0,298.0,354.0,371.0,533.0,589.0,610.0,760.0,1165.0,1598.0,2427.0,2242.0,2609.0,2149.0,1472.0,1428.0,691.2432432432432,323.2432432432432,0.0
75,1300,1987,20309,1383.0,120.0,44.0,26.0,31.0,134.0,181.0,267.0,361.0,423.0,414.0,586.0,613.0,791.0,1213.0,1551.0,2483.0,2208.0,2535.0,2096.0,1467.0,1382.0,691.2432432432432,323.2432432432432,0.0
76,1300,1988,20552,1322.0,96.0,57.0,27.0,27.0,177.0,139.0,233.0,338.0,305.0,473.0,585.0,721.0,904.0,1181.0,1466.0,2455.0,2239.0,2554.0,2198.0,1630.0,1425.0,693.1216216216216,324.1216216216216,0.0
77,1300,1989,21358,1358.0,75.0,45.0,24.0,45.0,118.0,120.0,176.0,244.0,413.0,461.0,648.0,762.0,904.0,1150.0,1471.0,2427.0,2700.0,2520.0,2287.0,1666.0,1744.0,693.1216216216216,324.1216216216216,0.0
78,1300,1990,21030,1301.0,88.0,28.0,43.0,9.0,82.0,117.0,214.0,227.0,322.0,500.0,664.0,753.0,846.0,1262.0,1514.0,2305.0,2576.0,2456.0,2375.0,1672.0,1676.0,693.1216216216216,324.1216216216216,0.0
79,1300,1991,20922,1163.0,84.0,49.0,23.0,18.0,82.0,143.0,162.0,288.0,331.0,505.0,620.0,858.0,902.0,1168.0,1404.0,2048.0,2717.0,2354.0,2462.0,1827.0,1714.0,693.1216216216216,324.1216216216216,0.0
80,1300,1992,21196,1222.0,70.0,42.0,35.0,39.0,55.0,112.0,195.0,283.0,378.0,466.0,679.0,860.0,936.0,1061.0,1626.0,1934.0,3015.0,2503.0,2367.0,1716.0,1602.0,693.1216216216216,324.1216216216216,0.0
81,1300,1993,22543,1273.0,78.0,41.0,28.0,20.0,104.0,126.0,192.0,243.0,350.0,478.0,689.0,977.0,998.0,1176.0,1669.0,2152.0,2884.0,2816.0,2334.0,1997.0,1918.0,693.1216216216216,324.1216216216216,0.0
82,1300,1994,22402,1138.0,87.0,46.0,34.0,22.0,76.0,111.0,197.0,284.0,334.0,534.0,702.0,906.0,1075.0,1154.0,1742.0,1946.0,2896.0,2822.0,2305.0,2115.0,1876.0,693.1216216216216,324.1216216216216,0.0
83,1300,1995,22470,1161.0,81.0,36.0,31.0,33.0,101.0,95.0,192.0,254.0,290.0,552.0,797.0,846.0,1073.0,1289.0,1648.0,1988.0,2711.0,2893.0,2367.0,2082.0,1950.0,693.1216216216216,324.1216216216216,0.0
84,1300,1996,23156,1338.0,54.0,47.0,13.0,13.0,77.0,88.0,228.0,224.0,307.0,487.0,671.0,991.0,1216.0,1318.0,1527.0,2137.0,2403.0,3139.0,2585.0,2185.0,2108.0,693.1216216216216,324.1216216216216,0.0
85,1300,1997,24071,1185.0,37.0,40.0,30.0,16.0,105.0,94.0,211.0,233.0,325.0,547.0,716.0,953.0,1224.0,1384.0,1647.0,2151.0,2656.0,3189.0,2774.0,2450.0,2080.0,693.1216216216216,324.1216216216216,24.0
86,1300,1998,23591,1098.0,28.0,50.0,20.0,9.0,76.0,79.0,223.0,207.0,295.0,498.0,674.0,988.0,1220.0,1398.0,1505.0,2264.0,2436.0,3188.0,2708.0,2332.0,2292.0,695.0,325.0,3.0
87,1300,1999,23936,1122.0,62.0,36.0,18.0,8.0,83.0,88.0,152.0,237.0,307.0,410.0,727.0,1016.0,1414.0,1411.0,1556.0,2139.0,2404.0,3109.0,2878.0,2327.0,2417.0,695.0,325.0,15.0
88,1300,2000,24010,919.0,55.0,37.0,8.0,25.0,81.0,97.0,162.0,231.0,338.0,436.0,644.0,1043.0,1279.0,1529.0,1566.0,2083.0,2543.0,3148.0,3050.0,2127.0,2558.0,695.0,325.0,51.0
89,1300,2001,23864,787.0,47.0,38.0,29.0,31.0,87.0,96.0,129.0,250.0,334.0,326.0,615.0,915.0,1258.0,1734.0,1769.0,2235.0,2378.0,2978.0,3096.0,2136.0,1576.0,695.0,325.0,0.0
90,1300,2002,24908,835.0,50.0,24.0,47.0,9.0,59.0,99.0,160.0,257.0,268.0,338.0,718.0,1001.0,1326.0,1785.0,1882.0,2172.0,2562.0,2742.0,3365.0,2480.0,1679.0,743.0,307.0,0.0
91,1300,2003,25566,686.0,51.0,48.0,39.0,30.0,73.0,117.0,130.0,226.0,266.0,381.0,692.0,995.0,1421.0,1900.0,1817.0,2155.0,2770.0,2805.0,3354.0,2680.0,1775.0,779.0,376.0,0.0
92,1300,2004,25411,761.0,44.0,33.0,19.0,18.0,71.0,54.0,155.0,201.0,279.0,391.0,694.0,1028.0,1527.0,1826.0,1800.0,2154.0,2596.0,2713.0,3293.0,2695.0,1726.0,955.0,378.0,0.0
93,1300,2005,16844,474.0,40.0,24.0,16.0,16.0,42.0,44.0,84.0,152.0,200.0,242.0,438.0,654.0,912.0,1198.0,1414.0,1412.0,1554.0,1814.0,2110.0,1982.0,1092.0,644.0,284.0,2.0
94,1300,2006,17834,450.0,42.0,20.0,16.0,12.0,46.0,58.0,118.0,170.0,230.0,266.0,466.0,714.0,882.0,1190.0,1386.0,1498.0,1686.0,1924.0,2134.0,2108.0,1412.0,702.0,304.0,0.0
95,1300,2007,16646,496.0,24.0,16.0,12.0,10.0,36.0,50.0,92.0,166.0,254.0,292.0,408.0,688.0,952.0,1112.0,1492.0,1470.0,1482.0,1832.0,1838.0,1908.0,1164.0,606.0,246.0,0.0
96,1300,2008,17596,446.0,38.0,16.0,8.0,4.0,46.0,52.0,114.0,132.0,228.0,256.0,406.0,658.0,956.0,1318.0,1610.0,1682.0,1484.0,1858.0,1858.0,2134.0,1304.0,678.0,278.0,32.0
97,1300,2009,17974,390.0,30.0,18.0,16.0,20.0,58.0,52.0,128.0,142.0,188.0,312.0,374.0,692.0,1016.0,1368.0,1618.0,1654.0,1702.0,1780.0,1972.0,2072.0,1426.0,638.0,308.0,0.0
98,1300,2010,17782,354.0,26.0,18.0,14.0,6.0,42.0,40.0,94.0,156.0,228.0,324.0,446.0,626.0,1002.0,1304.0,1604.0,1632.0,1686.0,1824.0,1832.0,1938.0,1606.0,656.0,306.0,18.0
99,1300,2011,17902,354.0,36.0,24.0,20.0,4.0,32.0,40.0,104.0,168.0,234.0,320.0,416.0,608.0,984.0,1324.0,1496.0,1904.0,1682.0,1766.0,1830.0,1820.0,1666.0,704.0,358.0,8.0
100,1300,2012,18206,368.0,26.0,10.0,14.0,4.0,22.0,34.0,116.0,150.0,202.0,322.0,424.0,520.0,960.0,1260.0,1582.0,1826.0,1762.0,1840.0,2004.0,1904.0,1710.0,814.0,332.0,0.0
101,1300,2013,18462,318.0,36.0,8.0,6.0,10.0,28.0,40.0,104.0,188.0,204.0,302.0,406.0,534.0,864.0,1222.0,1492.0,2034.0,1814.0,1844.0,2030.0,1872.0,1822.0,854.0,428.0,2.0
102,1300,2014,18876,358.0,14.0,10.0,8.0,6.0,30.0,44.0,92.0,154.0,212.0,318.0,420.0,532.0,908.0,1244.0,1554.0,1996.0,2048.0,1854.0,2088.0,1890.0,1762.0,966.0,368.0,0.0
