,Country,Year,Log Mortality6,Log Mortality7,Log Mortality8,Log Mortality9,Log Mortality10,Log Mortality11,Log Mortality12,Log Mortality13,Log Mortality14,Log Mortality15,Log Mortality16,Log Mortality17,Log Mortality18,Log Mortality19,Log Mortality20,Log Mortality21,Log Mortality22,Log Mortality23,Log Mortality24,Log Mortality25,Log Mortality26
504,4084,1982,-5.535536993200223,-6.495847442651774,-6.698922822354352,-6.110238172246062,-5.616605694495966,-5.347057456858516,-4.990984939469964,-4.833519486445673,-4.402063435728059,-4.098818842617022,-3.6029764756021465,-3.2449879326255915,-2.8202567092680266,-2.4490712315333485,-1.9086405003584537,-1.5204821245473708,-0.9826068425914021,-0.39063638930313416,-2.8272220402825208,-2.4532754701658073,
505,4084,1985,-5.535536993200223,-6.7621849171856745,-6.597062736902436,-6.2371190332446,-5.7242655165080985,-5.418240430205276,-5.166440343489868,-4.8253968660071775,-4.469726843095598,-4.049026361688341,-3.627238835047229,-3.1646962178900577,-2.808637811490175,-2.410817110983895,-1.908994759423651,-1.4447089667581923,-1.0085637877371227,-0.2909510914688557,-2.8272220402825208,-2.4532754701658073,
506,4084,1986,-5.535536993200223,-6.610967040210933,-6.877388114389481,-6.221872052880417,-5.842256586846931,-5.50223489919904,-5.243992910549655,-4.875314941698153,-4.4632848956478925,-4.089920475372795,-3.656275395556627,-3.208762054768669,-2.7965153052816647,-2.4313725113245863,-1.903587631707324,-1.43622713365367,-1.0016593583373261,-0.30552902021322476,-2.8272220402825208,-2.4532754701658073,
507,4084,1987,-5.535536993200223,-6.599674801116815,-6.604160787899905,-6.316425109233227,-5.736271207763763,-5.476618993083664,-5.243338333285709,-4.854842038341208,-4.532119787602562,-4.093512961342575,-3.6318723168422236,-3.2272153767279668,-2.77319947622671,-2.422776152111141,-1.9160079362860063,-1.458230168048665,-0.9637034667566478,-0.336997514220143,-2.8272220402825208,-2.4532754701658073,
508,4084,1988,-5.535536993200223,-6.545623295580347,-6.761341260526601,-6.263338512942635,-5.69689817446999,-5.358512527331459,-5.146897494005465,-4.84597719220654,-4.510345869441507,-3.9762520727492294,-3.5994085880133473,-3.1749503708093982,-2.730875574112741,-2.3734987171024273,-1.9129045940971319,-1.4490161107900679,-0.9308507619933709,-0.3798774735166493,-2.8272220402825208,-2.4532754701658073,
509,4084,1989,-5.535536993200223,-6.533230686659862,-6.672381276378958,-6.12867981919775,-5.585592719996367,-5.337820593390129,-5.07022425249266,-4.725581433755512,-4.3609186219431875,-3.9894630747896263,-3.583097974442316,-3.220541104187262,-2.7636816675668685,-2.418278386752938,-1.9247243956741822,-1.4736209156828186,-0.989079152483868,-0.42074383733796095,-2.8272220402825208,-2.4532754701658073,inf
510,4084,1990,-5.535536993200223,-6.669783122431676,-6.692636532855555,-6.142284698613187,-5.59373642150197,-5.342532054617099,-5.04543317401313,-4.786679724873035,-4.345533177435896,-4.214954770359018,-3.537466306876969,-3.208392923229047,-2.766506906292632,-2.3409753729211378,-2.1379565433641727,-1.5335356326462142,-1.0015357677276608,-0.4429459702185844,-2.8272220402825208,-2.4532754701658073,
511,4084,1991,-5.535536993200223,-6.655011257891637,-6.77569672410191,-6.149047903109784,-5.629228173550637,-5.359271785542198,-4.891678810594455,-4.766525282254455,-4.2635187748870536,-4.322486914560633,-3.501483230432794,-3.1960770909583966,-2.7801235999466996,-2.2881008325316827,-2.166310499317334,-1.5735244648652222,-0.9645395987211525,-0.43564870442336373,-2.8272220402825208,-2.4532754701658073,inf
512,4084,1992,-5.575343243600643,-6.683071716701953,-6.9212581732364065,-5.915029454593148,-5.313123388015498,-5.135280728013679,-4.773810563615507,-4.675712689030302,-4.256536640924352,-4.4871741804661385,-3.5645696999126795,-3.162554534147069,-2.7997932069147273,-2.2458075340589345,-2.204746162369019,-1.6492778648955204,-0.9307643404038746,-0.37877981450604964,-2.8272220402825208,-2.4532754701658073,
513,4084,1994,-6.223817984108996,-7.021895323360019,-6.999697402212701,-6.119368338673528,-5.397532318383569,-5.288690182251028,-4.870757773266009,-4.694681896771348,-4.331384649298835,-4.266026682039368,-3.860721165529339,-3.1670158194544804,-2.978023197929236,-2.202509494558345,-2.1741517014654925,-1.7746524932444614,-0.8961725351698104,-5.265818199155082,-2.8272220402825208,-2.4532754701658073,inf
514,4084,1995,-5.902719914737371,-6.845401318806369,-7.176914005842298,-6.359732338906717,-5.663383968123018,-5.30928639791861,-4.967042106596156,-4.728439435931251,-4.40068251992886,-4.234103036595643,-4.046659315045196,-2.9846510406860327,-3.0918169467492955,-2.2680296259770967,-2.2319541481420035,-1.8838232104155472,-0.9840432644229915,-0.5119597029637799,-2.8272220402825208,-2.4532754701658073,
515,4084,1996,-6.815495704504081,-7.17231911908533,-7.384041651407368,-6.626434465038876,-5.932525868301405,-5.590223012785039,-5.206855425892663,-4.8305890511394365,-4.498663538399643,-4.30330100931405,-4.187092896097238,-2.9977225270751364,-3.151953932187903,-2.3863895945246827,-2.263179188939281,-1.9983495040502213,-1.0650309590157656,-0.5959021776792114,-2.8272220402825208,-2.4532754701658073,
516,4084,1997,-6.668892230312205,-7.034130543296672,-7.1054155826557945,-6.571693916844551,-5.9716303826172625,-5.587213709251258,-5.097393474477367,-4.693184739788151,-4.506146171552406,-4.270535976900815,-4.292566725579473,-3.0283699753752975,-2.9964950500974585,-2.333005895176623,-2.061485773402311,-1.8533314161523986,-1.0186266248159879,-0.4510671778374049,-2.8272220402825208,-2.4532754701658073,inf
517,4084,1998,-7.600450434317149,-7.755674064567806,-7.852939609853724,-7.021414597454658,-6.424229985754366,-6.197102830174695,-5.782089755531484,-5.327440346659492,-5.09904889484152,-4.821151509113577,-4.739659708416678,-3.707697525967748,-3.5572265002545578,-2.894060299479291,-2.4930959029126725,-2.3523406352717133,-1.6030495219444418,-0.9796695535283397,-1.5998411450585701,-1.2258945749418564,inf
518,4084,1999,-8.219489642723373,-7.889802010904537,-7.809600063529753,-7.142440361457575,-6.551379154707962,-6.180655384074784,-5.832068959868835,-5.378155470640297,-5.142940444997534,-4.843407038919717,-4.684952764896423,-3.8243011488349175,-3.517493998594091,-2.9475707816977423,-2.4547122561244388,-2.261809342317587,-1.605205809001959,-0.895448096684176,-1.694123575543242,-1.320177005426528,inf
519,4084,2000,-7.86281469878464,-8.183345414861682,-8.09393921650818,-7.138700485916332,-6.545663529743179,-6.160797892213584,-5.8384835948676015,-5.429701848364795,-5.194575410725621,-4.835437388311492,-4.642023921332726,-3.925367385708868,-3.5445942409346154,-2.958670253797236,-2.429559726795513,-2.146978996926146,-1.5713465048779705,-0.8497128343924559,-1.7857681654543598,-1.4118215953376463,inf
520,4084,2001,-7.767504518980315,-8.240615898696563,-7.827688019333327,-6.886771626681546,-6.671911224324042,-6.044749100865253,-5.786148449222728,-5.492759532365024,-5.173888476524695,-4.82692869552964,-4.563550926286628,-4.042689887357208,-3.627050437246731,-3.0019554378075277,-2.526437110508629,-2.111579499626293,-1.6409438771255722,-0.9673273198041286,-1.8398353867246355,-1.465888816607922,inf
521,4084,2004,-6.404199676085123,-7.338097757186972,-7.64307294203397,-7.06459251376261,-6.543792431885813,-6.195820728448503,-5.692976950186864,-5.37739665571176,-5.039718938190292,-4.622453945375983,-4.317869865783741,-3.8647579138692003,-3.5481393798924703,-2.9472606111549364,-2.4542904407815955,-1.8788962459294298,-1.3562344685324093,-0.7322039495556313,-1.1765411693143715,-0.8025945991976577,inf
522,4084,2005,-7.07435733842037,-7.622732747880737,-8.145374394079232,-7.318303863037079,-6.516158404583928,-6.1863152627993285,-5.721260248494184,-5.401796414106157,-4.998605743819181,-4.703902015038326,-4.34312087764409,-3.9920657131016823,-3.55312212846126,-3.152378544367088,-2.6758009427399503,-2.148250795134981,-1.656649476962617,-1.0906048948725433,-1.3927642777840075,-1.0188177076672937,inf
523,4084,2006,-8.373640322550632,-7.692417568377856,-7.756597788002647,-7.2673523060636285,-6.457765091832561,-6.067990700435247,-5.6938544507562705,-5.411933382256907,-5.03683631231254,-4.723260111320046,-4.303622761310267,-4.057475790503781,-3.6498177951189312,-3.047708456024815,-2.622813341618813,-2.1592131831992503,-1.6224251079609116,-1.1883627312548575,-1.5125084829256144,-1.1385619128089006,inf
524,4084,2007,-8.219489642723373,-7.908554257627803,-7.694005320341691,-7.161068485375293,-6.484384465910202,-6.159830216007546,-5.849266754551062,-5.433421948541904,-5.0146337000629515,-4.73271604183666,-4.350492015640812,-4.1066223150370575,-3.682377390672817,-3.015430636622953,-2.700305017233546,-2.1828672816107333,-1.7598461754065604,-1.2719782164653448,-1.3418367765183992,-0.9678902064016858,inf
525,4084,2009,-7.767504518980315,-7.4290407135788366,-7.413139294749868,-6.926008719291487,-6.196007999830978,-5.87013750301687,-5.626662690762378,-5.2745183623027305,-4.8692903771578475,-4.65975002850038,-4.320020401544347,-4.040337116217456,-3.675968960272013,-2.63992101183391,-2.704384395866797,-2.060351905258755,-1.8701618147674988,-1.271499041475193,-1.6298499199879368,-1.2559033498712233,
526,4084,2010,-7.767504518980315,-7.557037645895144,-7.49044289380895,-6.933534763816757,-6.460273887085223,-6.218021071018431,-5.9615751613835855,-5.5192075771373466,-5.098627303672438,-4.650951183613825,-4.292269453868068,-3.8820019891732884,-3.5389641156034406,-2.953602044237078,-2.6095360860591645,-2.0959624248293367,-1.7020897582376988,-1.376528080476139,-1.6607871552756501,-1.2868405851589364,inf
527,4084,2011,-7.292782149990962,-7.667175586491862,-7.653318005325831,-7.0701426208752745,-6.4971695559929366,-6.436206597107951,-5.9310744532149755,-5.6471577072348085,-5.208189335210131,-4.709295371037925,-4.320773730197772,-3.8835920707271674,-3.4469770750282414,-3.0283455802850052,-2.5933005842795147,-2.056224949605315,-1.6347826829539487,-1.2783877936298802,-0.6912923873380301,-0.31734581722131666,inf
528,4084,2012,-7.238333218107223,-7.838720421785553,-7.4711454475778485,-7.092805350429296,-6.513762572036209,-6.279239345230931,-5.997528847075493,-5.577850814621098,-5.229567269756326,-4.681324636079741,-4.290386183758519,-3.8974454878099887,-3.504532726658204,-3.0772398440622335,-2.591657019734881,-2.1279392754929134,-1.6459243990794155,-1.3510855675171058,-0.6368434554542914,-0.26289688533757793,inf
529,4084,2013,-7.182047499861005,-7.520026071119968,-7.566138467105742,-7.047876481285715,-6.6338781870033605,-6.451737891711141,-5.981917935224402,-5.6367010405145175,-5.177569413549189,-4.684330864938513,-4.330407208030772,-3.882391207821775,-3.54559352032542,-3.117358300489542,-2.634382083163127,-2.1617089443754836,-1.6741087466245472,-1.3986263559680618,-0.5805577372080738,-0.2066111670913602,inf
530,4084,2014,-7.08572585672028,-7.414967826063464,-7.398554112398253,-6.693500675085174,-6.51816811932795,-6.241485035160909,-5.847522003183142,-5.497244827231269,-5.045100493273473,-4.534534238617355,-4.148266180696545,-3.7414224139323484,-3.3395554055885954,-2.895597415649769,-2.4722852144623615,-1.9639779041601393,-1.4341720786248806,-1.207565749118941,-0.4842360940673481,-0.1102895239506347,inf
531,4084,2015,-7.120877354055263,-7.529215532657073,-7.356001673066088,-6.744217559749553,-6.331968232475573,-6.177614486769608,-5.86689553170326,-5.524948779806762,-5.001751999966018,-4.559155684173629,-4.132680581313191,-3.740159701278325,-3.3873633297614045,-3.019651678210696,-2.52382079715592,-2.027918404387817,-1.4530738803344703,-0.9206821578997627,-0.5193875914023314,-0.1454410212856179,
532,4084,2016,-7.181011427935735,-7.794901887329526,-7.857589581797849,-6.639112253374587,-6.344474449646766,-6.102206724964109,-5.772145518213546,-5.391324159356572,-4.9721880600383885,-4.569750071742999,-4.116243885028819,-3.724639339125637,-3.3737014761152455,-2.988591540505067,-2.559891583351062,-1.9925946153742775,-1.4336385034992456,-0.8803738362900851,-0.4077963204971952,0.09460520973635501,
533,4140,1956,-6.1219059796362885,-6.621051065098183,-6.8141425527156745,-6.472532395959098,-6.158031206732817,-6.004084353016737,-5.875991566849663,-5.719280337861289,-5.325403840733608,-4.923211545966762,-4.448152289948202,-3.973613273984037,-3.6155303032942103,-3.090082060590596,-2.570991953315383,-2.0354088653349494,-1.481017437609788,-0.7067360246218417,-1.9654222252473512,-1.6002131547570662,inf
534,4140,1957,-6.065684822030085,-6.426084556106526,-6.784566436873212,-6.481688341619405,-6.179480519795494,-6.082330275151882,-5.871694839556141,-5.7172594965003976,-5.34702626624219,-4.918741889509318,-4.425005961104108,-3.9802970557508046,-3.5357080800887286,-3.060514091010299,-2.5745259595330046,-2.0913061145930225,-1.506710782354289,-0.6777585036535404,-1.9654222252473512,-1.6002131547570662,inf
535,4140,1958,-6.07440580753553,-6.609907752824826,-6.9259503225733665,-6.4941395144555765,-6.324956155591057,-6.122404756153993,-5.905082100956694,-5.841889512784114,-5.386597353088052,-4.9836471493786085,-4.544638329164865,-4.0808655391501185,-3.6022878924117485,-3.141552513395688,-2.643302671708052,-2.1652340813339794,-1.5784310937217634,-0.6995876288809549,-1.9654222252473512,-1.6002131547570662,inf
536,4140,1959,-6.3119980016797665,-6.723912375503197,-7.00278910117796,-6.6143068070095925,-6.351449555514339,-6.160053931579943,-5.916311824728638,-5.774198489919457,-5.424706396529622,-4.947084502401142,-4.549332776303256,-4.015303437132644,-3.5992461387504235,-3.1525889374853873,-2.5771649695191923,-2.113653797101997,-1.602469243118007,-0.623644512186757,-1.9654222252473512,-1.6002131547570662,inf
537,4140,1960,-6.218026905170977,-6.671381415049793,-7.047238475710891,-6.560285288151383,-6.502514965749596,-6.2971964934419615,-5.982847646368228,-5.873761739298727,-5.503394320941473,-4.98591290143173,-4.553532271971043,-4.091571334678954,-3.6192715195851406,-3.1807855778956355,-2.6325282415519027,-2.1545468887076455,-1.611264873662612,-0.579591041595644,-1.9654222252473512,-1.6002131547570662,inf
538,4140,1961,-6.348623869840394,-6.709027139979323,-6.947774659230102,-6.560026870113874,-6.43598017008802,-6.313233656315128,-6.080300390433511,-5.787124305556702,-5.436091017093973,-5.010439196438995,-4.5208989318551245,-4.097107999367219,-3.518515727985462,-3.113349828488501,-2.584607995124721,-2.1257410010543025,-1.470422903358054,-0.9186894398084633,-0.8938386089671609,-0.5286295384768757,inf
539,4140,1962,-6.35197072516476,-6.8358201471894615,-7.050758715281467,-6.7015920355138485,-6.401607143940473,-6.3721144860964225,-6.091150100293623,-5.788279532679118,-5.45722351497061,-5.038899166204023,-4.492095673983794,-4.068274068455698,-3.514326263246268,-3.0729659350489404,-2.550227912317442,-2.04279778056106,-1.513572886030622,-0.8696125009078666,-0.8938386089671609,-0.5286295384768757,inf
540,4140,1963,-6.659431765159078,-6.813719287055543,-7.052241301433388,-6.675288929132803,-6.37455309673043,-6.289871346281226,-6.081946523190869,-5.86768140389712,-5.424710011994411,-4.97619981107146,-4.58637226005792,-4.06477443129576,-3.5720201359163255,-3.0620001293288714,-2.553871078246336,-2.030478232327736,-1.540052499234552,-0.8314415178890205,-0.8938386089671609,-0.5286295384768757,inf
541,4140,1964,-6.528857198258694,-6.812569469552949,-7.200851241277998,-6.6083668780377165,-6.34823582552008,-6.28578794120488,-6.080713135533712,-5.718002575200027,-5.437399408203712,-4.943516252014557,-4.51989182334728,-4.03016472371881,-3.4821169458614314,-3.0538635536890406,-2.487017339995824,-1.9972908630351072,-1.5204188600418829,-0.7600043362559687,-0.8668099365792415,-0.5016008660889565,inf
542,4140,1965,-6.605184594036605,-6.848117012662406,-6.975385861613484,-6.68378721202413,-6.319495912582206,-6.406930484893742,-6.166681071392006,-5.81099962832635,-5.440880431202907,-5.038100952415953,-4.55888842049865,-4.044389424780017,-3.565142977655054,-3.0576442985893513,-2.5740818410248094,-2.066621711086395,-1.6112467763581264,-0.6914261743028658,-0.8668099365792415,-0.5016008660889565,inf
543,4140,1966,-6.255291595732467,-6.927530710564359,-6.978505725468652,-6.671879753852883,-6.210720194610174,-6.20969559238076,-6.049128835205359,-5.879918658291599,-5.378328431155357,-4.922601944610933,-4.46596850695135,-3.9828212574379656,-3.5080115723803655,-2.963862060664845,-2.5434056421828,-2.034324971290502,-1.6188845658062438,-0.6686868829897846,-0.6147550417706118,-0.24954597128032666,inf
544,4140,1967,-6.505015912322735,-6.938552437770018,-7.165821443245314,-6.690290334636771,-6.430197703830599,-6.291248421146334,-6.170794882823993,-5.830107698162908,-5.436703137637357,-4.943755590223439,-4.478438338364139,-3.92677979067399,-3.459775305122534,-2.94502320916955,-2.4938125492909995,-1.996841917800733,-1.4859453903370912,-0.6829897374719172,-0.6147550417706118,-0.24954597128032666,inf
545,4140,1968,-6.505970027832373,-6.925464575624137,-7.165714249981712,-6.768679742674301,-6.4434093734562605,-6.227261156308576,-6.135703954004977,-5.830174100588419,-5.427448988621439,-4.901216824048195,-4.3776172062114735,-3.9050763402972497,-3.414503769345353,-2.880387424845215,-2.4155136843606138,-1.880548970210198,-1.3516341687134446,-0.5403370550686981,-0.1441039537777519,0.2211051167125332,inf
546,4140,1969,-6.5089195242191265,-6.947986189755899,-7.1040766485998725,-6.62734177870625,-6.479068067463902,-6.240223159519695,-6.140607705204618,-5.778963724043493,-5.415822088781953,-4.874698395254311,-4.395307774721901,-3.9177354931935375,-3.41611390716683,-2.858649703587088,-2.420234337683178,-1.89716347354622,-1.4697671236071568,-0.601495262590199,-0.13765231849626322,0.22755675199402184,inf
547,4140,1970,-6.552420817817857,-6.92875418088052,-7.015169758577449,-6.604440842503348,-6.353118084452291,-6.216967517526961,-6.199988189856205,-5.861916474920762,-5.449377480267431,-4.963773339665075,-4.3580626839173116,-3.983255803469188,-3.446119191071855,-2.9797942142729443,-2.419157345410742,-1.9355737288081616,-1.5022029550242586,-0.9234993574140207,-0.13765231849626322,0.22755675199402184,inf
548,4140,1971,-6.797025622909253,-6.986724064948737,-7.17629933839758,-6.553969851159248,-6.417371120734047,-6.105862810991286,-6.200644832540828,-5.789984733679726,-5.452015386993745,-4.91523633982341,-4.4954800735249965,-3.9956852152055795,-3.488257309411614,-2.980932447948897,-2.4646634152860103,-1.8645628702584423,-1.485123282580313,-0.9062084890963049,-0.13765231849626322,0.22755675199402184,inf
549,4140,1972,-6.562108666084883,-7.030068063711787,-7.057063334333607,-6.627372509011968,-6.271766512262141,-6.317524222738242,-6.056603849278943,-5.909479478080909,-5.460612657444857,-4.963755106951083,-4.454887982938754,-3.9635069714852684,-3.473575102259379,-2.9498479362872603,-2.432996200746823,-1.901009893722012,-1.4193979586552143,-0.9383129858696444,-0.13124204013534402,0.23396703035494107,inf
550,4140,1973,-6.437084760748697,-6.958416351087381,-7.107666820012867,-6.573401379220854,-6.350898363016645,-6.219826526222759,-6.232489495540477,-5.888119907148573,-5.481398975062095,-5.0179929322608485,-4.466317610150289,-3.9666141241374517,-3.472093824278402,-2.971582936676765,-2.463173654426047,-1.907249503124737,-1.4397792891511003,-0.9060938550341706,-0.13124204013534402,0.23396703035494107,inf
551,4140,1974,-6.533735003581631,-7.07562761551999,-7.184008655610295,-6.6496102887645145,-6.401075730362831,-6.255505368124597,-6.167982257082136,-5.925768364317399,-5.532735340313147,-5.024904360853806,-4.497424083160852,-3.9997009102491585,-3.5171422924928115,-3.0215580825652077,-2.4781644346040985,-1.983165829395417,-1.4769417843407082,-0.9584934988738749,-0.13124204013534402,0.23396703035494107,inf
552,4140,1975,-7.048918763282584,-7.044886679264317,-7.067688359802295,-6.585143377129109,-6.341495244624298,-6.260918838498544,-6.174787760571577,-5.90429081927783,-5.517277606950763,-4.988036778530536,-4.5235274779732215,-3.9860951417101567,-3.508710287302903,-2.995383728725108,-2.501654676133083,-1.9342363929858275,-1.4706961492908799,-0.8980136578868125,-0.13124204013534402,0.23396703035494107,inf
553,4140,1976,-6.774223886357614,-7.145201419026984,-7.238717859792381,-6.603283651948376,-6.347372325684962,-6.228548463576187,-6.2707256447070785,-5.8606686807054125,-5.51571725031881,-4.988776500283756,-4.516716779131506,-3.9750728772398176,-3.484073776736269,-2.9966586284141217,-2.523658964369729,-1.957353382312448,-1.4820385457561405,-0.8619594329571536,-0.13124204013534402,0.23396703035494107,inf
554,4140,1977,-6.680928482251631,-7.102546501282532,-7.247859725152569,-6.504445445100025,-6.42180426798902,-6.301203093762288,-6.19848555997167,-5.861977040398648,-5.561986104329878,-5.03751656862699,-4.505112426114053,-4.000076027477689,-3.518043703780135,-2.9977844373972995,-2.5118612782678484,-1.999913611978599,-1.4256110224386602,-0.857576493713302,-0.13124204013534402,0.23396703035494107,inf
555,4140,1978,-6.763928482496515,-7.194608278566199,-7.199245879249725,-6.5156224498491655,-6.3568450111236015,-6.428383994705196,-6.231499843242279,-6.038188374014344,-5.567025823586901,-5.0532669709080125,-4.52706419540033,-4.003063937903778,-3.5332846733196255,-3.0280161121295417,-2.5322100284537785,-2.0534273279606063,-1.5123839208227812,-0.9278585929846133,-0.13124204013534402,0.23396703035494107,inf
556,4140,1979,-6.686047478094031,-7.059279562027176,-7.008512943074756,-6.3290818913128835,-6.126507909781147,-6.027039153275819,-6.015721524753542,-5.734149555317932,-5.289509412870019,-4.774757286772403,-4.226108346155183,-3.755566370605917,-3.240225495554718,-2.7440174325346103,-2.2402363769666644,-1.7254149191482409,-1.1725886747912933,-0.5664138121469757,0.03063770749343372,0.39584677798371876,inf
557,4140,1980,-6.579817944810761,-7.048299666181509,-7.0246079477181365,-6.420381316251196,-6.068454254270571,-6.230278266250763,-6.060761786273436,-5.759773029507498,-5.267959375656188,-4.81005802103019,-4.2583874440696405,-3.7541935967434252,-3.234685233761021,-2.751221198376866,-2.2055785599415425,-1.6875163688377026,-1.1391138217211134,-0.47896932104813444,0.03063770749343372,0.39584677798371876,inf
558,4140,1981,-6.643226511505073,-7.101212969372369,-7.036311352243152,-6.357582949874214,-6.030149027454926,-6.057463118265804,-5.99788560570833,-5.744773231306635,-5.2879055356231035,-4.8569593353792655,-4.277349441440803,-3.7887690690608613,-3.246301400107058,-2.7593191855871204,-2.2421071740312444,-1.7506998306656056,-1.1518535206292844,-0.5051182322151343,0.03063770749343372,0.39584677798371876,inf
559,4140,1982,-7.149110367360285,-6.98982965750689,-7.066953654515706,-6.346221872103108,-6.106499457157867,-6.065435410877312,-6.008300221610608,-5.689735954800412,-5.284743246520919,-4.855597311919273,-4.3347354031493115,-3.765162306270537,-3.3047909579950234,-2.764285607881575,-2.2356767126436434,-1.7500866200145953,-1.2175155381439438,-0.5153956156760372,0.03063770749343372,0.39584677798371876,inf
560,4140,1983,-7.022756671676643,-7.107431161600219,-6.960477160580601,-6.188378772697858,-6.014557660070161,-6.109768396733952,-5.996519317769606,-5.705941636506752,-5.301625456968015,-4.85232227735431,-4.334111045953842,-3.7690556898009775,-3.2974762999669305,-2.770576501001814,-2.2368409266490357,-1.6855780594865186,-1.1990489694520197,-0.45852228157912167,0.03063770749343372,0.39584677798371876,inf
561,4140,1984,-6.90569837047496,-7.097444395313803,-7.2631894534847365,-6.394085438689854,-6.012429675573027,-6.084956064594132,-6.016887686623363,-5.728730528522764,-5.248428254721618,-4.878734376894087,-4.3444559563648655,-3.790728113660223,-3.312778859269863,-2.8067845654455605,-2.279745014209292,-1.738562690084971,-1.2485808543690302,-0.5248211624882635,0.027916617379072906,0.3931256878693582,
562,4140,1985,-6.998158333622361,-7.243807259240787,-7.225176632514808,-6.31381236414419,-6.012244877873349,-6.055936088047745,-6.008595262398625,-5.721190013284826,-5.364778559383902,-4.778285693874323,-4.345897532635073,-3.791615134518874,-3.294614084494684,-2.797230989321244,-2.264476086623515,-1.7044112695369367,-1.2330997695987482,-0.449269328773523,0.03063770749343372,0.39584677798371876,inf
563,4140,1986,-7.1613731320067595,-7.473964343239709,-7.4013030854350585,-6.345100626696706,-6.011901601963972,-6.18539772032239,-5.970201190087587,-5.78542171591096,-5.3421401452139285,-4.884647731507905,-4.364767410906392,-3.8361958082157424,-3.3273186730259456,-2.8324367226277984,-2.2908996599262554,-1.743382044969552,-1.2370784793583791,-0.4264902078911681,0.0058771578127813015,0.37108622830306653,
564,4140,1987,-6.943062092814282,-7.3697245112201495,-7.293512057901943,-6.452660770381118,-5.989413264337425,-6.08937774043888,-5.948658706110245,-5.715769709020329,-5.27602602195925,-4.851635864387784,-4.362506067606853,-3.78522166720796,-3.333614999997409,-2.835577934140768,-2.1953299679213814,-1.6727701048400334,-1.127227117987668,-0.5022945738093263,0.012816810923321993,0.3780258814136072,inf
565,4140,1988,-6.841646898809446,-7.377900300946383,-7.514337710518787,-6.435063916629339,-6.037408536920991,-6.114659930401842,-5.990589018086637,-5.724059667095352,-5.26839893174522,-4.898441230562936,-4.3664039137383215,-3.8779352085946193,-3.3900505597905815,-2.8807515937089017,-2.2701768199190684,-1.7199603175661629,-1.1705413271126388,-0.5673323797342801,0.01004672604950644,0.3752557965397916,inf
566,4140,1989,-7.29047367117902,-7.287956786993273,-7.427838147664435,-6.489481212581391,-5.930383673277864,-6.057102418612084,-6.011318833078095,-5.7311186809036485,-5.29109156833181,-4.896201571497551,-4.396964979793381,-3.910806645235603,-3.374310782991881,-2.8880451307999313,-2.290278774372606,-1.7662086883840495,-1.2044920343936039,-0.5582445158659006,0.004483429364177616,0.369692499854463,inf
567,4140,1990,-7.2936202709329265,-7.318748151968893,-7.404785745078131,-6.458475026851001,-5.9917221131106935,-6.093505749825859,-6.003767608324947,-5.733635437805882,-5.279306240878404,-4.913772048259727,-4.425433946042608,-3.9262466909710456,-3.418981708115393,-2.9267482301792804,-2.3318023679452273,-1.7713316709663331,-1.2008320758082416,-0.5344326641034175,0.015579243619232026,0.38078831410951725,
568,4140,1991,-7.322941868877231,-7.874745184565992,-7.541025752063456,-6.372700719859658,-6.00074327009406,-6.005421807910365,-6.019001846230117,-5.691643674717937,-5.28901623720124,-4.829255306772635,-4.447615758582146,-3.916220496173156,-3.4192508359001157,-2.89450043187349,-2.3754441294191437,-1.7815897553935804,-1.2424436939182195,-0.1967613223778744,0.012816810923321993,0.3780258814136072,
569,4140,1992,-7.307908055998731,-7.680485567621526,-7.353585328024935,-6.4224063047511155,-6.062176105415296,-5.971316057670449,-5.93171722343378,-5.746415968734067,-5.324292469677298,-4.765660028517445,-4.460436567939886,-3.8988217732210133,-3.438338057639348,-2.859366817705807,-2.390553927580311,-1.8176770427076157,-1.2089218414935656,-0.17751174307014903,-0.01999450522776749,0.32590570062260715,
570,4140,1993,-7.228308799564339,-7.546807542050839,-7.479981693855466,-6.52235281533275,-6.104527612905338,-6.0110588127300115,-6.002702281813581,-5.724758620167011,-5.397151570397043,-4.756825079579829,-4.553554528647195,-3.8994249694843415,-3.44450876466448,-2.861843258660397,-2.4665096817914742,-1.8596942423959204,-1.1947175168491164,-0.20429649205840875,-0.018452584319545766,0.31015361619119663,
571,4140,1994,-7.261091745007367,-7.67334492987105,-7.587318976889891,-6.386729923409178,-6.080092094242636,-6.038608902841457,-5.963690043395615,-5.7320312042257155,-5.391889269937623,-4.772320512840114,-4.59121354250975,-3.9136170711830127,-3.479765267701082,-2.8611747734580284,-2.487650773064406,-1.927338382515118,-1.1681734664292458,-0.18450575860879573,-0.008952549380816776,0.3035802354842031,
572,4140,1995,-7.775204355999535,-7.723401629461265,-7.41105720518965,-6.457612107938278,-6.170098516418904,-6.0189852419150816,-5.969060044785739,-5.641042395342791,-5.317338820905354,-4.787455017320039,-4.600506259469596,-3.9297912118323968,-3.4676240149235484,-2.8390944748484106,-2.506323767671598,-1.9432404303037358,-1.1586008024428387,-0.14612287694896853,-0.022928754599522132,0.2643956274173586,
573,4140,1996,-7.249745716178401,-7.683359441857399,-7.333496093251636,-6.500079395576808,-6.1538806589968615,-6.0259851093031855,-5.978857249387751,-5.624822576148514,-5.317848918783516,-4.800216509378735,-4.546868871493054,-3.943313862924504,-3.499666164990732,-2.8688768565023217,-2.508964662017667,-1.9493194066344413,-1.1739828712300346,-0.14461067210533252,-0.03621014715772193,0.24258492927761752,
